name,category_name,brand_name,item_condition_id,shipping,item_description,price
Product 9333,Clothing/Tops,Sony,1,1,Great quality item number 9333,89.23
Product 9334,Electronics/Phones,Zara,2,0,Great quality item number 9334,30.66
Product 9335,Electronics/Phones,HP,5,1,Great quality item number 9335,65.86
Product 9336,Toys/Games,Nike,3,0,Great quality item number 9336,32.66
Product 9337,Clothing/Tops,Puma,1,0,Great quality item number 9337,36.33
Product 9338,Beauty/Makeup,Puma,4,1,Great quality item number 9338,95.31
Product 9339,Books/Fiction,HP,3,1,Great quality item number 9339,48.08
Product 9340,Clothing/Tops,H&M,2,1,Great quality item number 9340,10.89
Product 9341,Beauty/Skincare,Dell,5,1,Great quality item number 9341,37.19
Product 9342,Sports/Fitness,Sony,1,1,Great quality item number 9342,17.43
Product 9343,Clothing/Tops,HP,4,1,Great quality item number 9343,20.66
Product 9344,Beauty/Skincare,Sony,3,1,Great quality item number 9344,65.9
Product 9345,Toys/Games,HP,3,1,Great quality item number 9345,62.56
Product 9346,Books/Educational,Zara,3,1,Great quality item number 9346,18.08
Product 9347,Toys/Games,Nike,5,0,Great quality item number 9347,76.42
Product 9348,Sports/Outdoors,Sony,1,0,Great quality item number 9348,24.26
Product 9349,Clothing/Shoes,Puma,5,0,Great quality item number 9349,15.08
Product 9350,Clothing/Shoes,Samsung,4,1,Great quality item number 9350,6.35
Product 9351,Home/Kitchen,Zara,1,0,Great quality item number 9351,16.13
Product 9352,Toys/Games,Puma,2,0,Great quality item number 9352,48.64
Product 9353,Electronics/Computers,Zara,2,1,Great quality item number 9353,24.65
Product 9354,Books/Fiction,Generic,5,1,Great quality item number 9354,12.28
Product 9355,Sports/Fitness,Nike,5,1,Great quality item number 9355,24.44
Product 9356,Sports/Outdoors,Samsung,5,0,Great quality item number 9356,76.91
Product 9357,Sports/Outdoors,Zara,2,0,Great quality item number 9357,15.39
Product 9358,Books/Educational,Dell,2,0,Great quality item number 9358,39.88
Product 9359,Clothing/Tops,Samsung,1,0,Great quality item number 9359,9.27
Product 9360,Books/Fiction,H&M,1,1,Great quality item number 9360,66.97
Product 9361,Toys/Games,Puma,5,0,Great quality item number 9361,26.33
Product 9362,Electronics/Phones,Samsung,3,1,Great quality item number 9362,15.07
Product 9363,Sports/Outdoors,H&M,1,0,Great quality item number 9363,62.44
Product 9364,Beauty/Skincare,Generic,2,1,Great quality item number 9364,9.59
Product 9365,Electronics/Phones,Sony,4,0,Great quality item number 9365,18.05
Product 9366,Toys/Games,Generic,3,1,Great quality item number 9366,10.55
Product 9367,Electronics/Computers,Adidas,2,0,Great quality item number 9367,66.53
Product 9368,Clothing/Tops,Dell,3,0,Great quality item number 9368,22.28
Product 9369,Clothing/Tops,Dell,4,0,Great quality item number 9369,15.43
Product 9370,Sports/Fitness,Sony,5,0,Great quality item number 9370,63.13
Product 9371,Sports/Outdoors,Samsung,3,1,Great quality item number 9371,75.19
Product 9372,Books/Educational,Zara,4,1,Great quality item number 9372,8.06
Product 9373,Beauty/Makeup,Zara,4,0,Great quality item number 9373,32.64
Product 9374,Beauty/Makeup,Adidas,3,1,Great quality item number 9374,29.3
Product 9375,Home/Furniture,Dell,3,1,Great quality item number 9375,58.83
Product 9376,Clothing/Shoes,Nike,3,1,Great quality item number 9376,26.08
Product 9377,Beauty/Skincare,Unknown,3,1,Great quality item number 9377,7.9
Product 9378,Electronics/Phones,Apple,5,1,Great quality item number 9378,112.76
Product 9379,Home/Furniture,Unknown,2,1,Great quality item number 9379,28.79
Product 9380,Electronics/Computers,Unknown,1,0,Great quality item number 9380,35.32
Product 9381,Toys/Educational,Samsung,5,1,Great quality item number 9381,6.6
Product 9382,Clothing/Shoes,Adidas,3,1,Great quality item number 9382,53.44
Product 9383,Clothing/Tops,Samsung,4,1,Great quality item number 9383,75.27
Product 9384,Electronics/Phones,Generic,5,0,Great quality item number 9384,15.27
Product 9385,Books/Fiction,Generic,1,0,Great quality item number 9385,15.17
Product 9386,Sports/Outdoors,Samsung,1,1,Great quality item number 9386,11.84
Product 9387,Electronics/Computers,Zara,5,1,Great quality item number 9387,28.64
Product 9388,Books/Fiction,Adidas,4,0,Great quality item number 9388,5.65
Product 9389,Books/Educational,Nike,4,0,Great quality item number 9389,9.11
Product 9390,Home/Furniture,Samsung,4,1,Great quality item number 9390,33.39
Product 9391,Sports/Outdoors,Nike,2,1,Great quality item number 9391,24.91
Product 9392,Electronics/Phones,Apple,4,0,Great quality item number 9392,45.97
Product 9393,Sports/Outdoors,Adidas,1,1,Great quality item number 9393,45.7
Product 9394,Clothing/Shoes,Adidas,3,0,Great quality item number 9394,22.1
Product 9395,Sports/Fitness,Samsung,3,1,Great quality item number 9395,38.76
Product 9396,Toys/Games,H&M,1,0,Great quality item number 9396,63.98
Product 9397,Clothing/Shoes,H&M,4,1,Great quality item number 9397,32.27
Product 9398,Books/Educational,Apple,3,0,Great quality item number 9398,108.66
Product 9399,Beauty/Skincare,Unknown,1,1,Great quality item number 9399,156.86
Product 9400,Books/Fiction,Generic,4,0,Great quality item number 9400,26.6
Product 9401,Toys/Educational,Apple,2,1,Great quality item number 9401,14.05
Product 9402,Home/Kitchen,HP,3,0,Great quality item number 9402,51.54
Product 9403,Clothing/Shoes,Sony,4,0,Great quality item number 9403,10.74
Product 9404,Sports/Fitness,Unknown,4,1,Great quality item number 9404,49.61
Product 9405,Toys/Games,Sony,3,0,Great quality item number 9405,22.59
Product 9406,Beauty/Skincare,Adidas,4,1,Great quality item number 9406,50.25
Product 9407,Clothing/Shoes,Zara,5,0,Great quality item number 9407,15.61
Product 9408,Clothing/Tops,Puma,5,0,Great quality item number 9408,23.19
Product 9409,Sports/Fitness,H&M,2,1,Great quality item number 9409,59.25
Product 9410,Toys/Educational,Nike,1,1,Great quality item number 9410,17.45
Product 9411,Books/Fiction,Sony,5,1,Great quality item number 9411,20.68
Product 9412,Electronics/Computers,Zara,5,0,Great quality item number 9412,30.69
Product 9413,Beauty/Makeup,H&M,2,1,Great quality item number 9413,35.81
Product 9414,Beauty/Skincare,H&M,5,1,Great quality item number 9414,11.28
Product 9415,Clothing/Tops,Zara,5,0,Great quality item number 9415,33.39
Product 9416,Home/Kitchen,Samsung,3,0,Great quality item number 9416,24.71
Product 9417,Electronics/Computers,Dell,2,0,Great quality item number 9417,51.92
Product 9418,Electronics/Phones,Apple,4,0,Great quality item number 9418,36.7
Product 9419,Toys/Educational,Adidas,4,1,Great quality item number 9419,25.76
Product 9420,Sports/Fitness,Nike,1,0,Great quality item number 9420,63.89
Product 9421,Home/Furniture,HP,1,0,Great quality item number 9421,32.51
Product 9422,Clothing/Tops,HP,5,1,Great quality item number 9422,23.98
Product 9423,Sports/Outdoors,Zara,5,1,Great quality item number 9423,11.51
Product 9424,Electronics/Phones,Sony,4,0,Great quality item number 9424,11.92
Product 9425,Electronics/Phones,Adidas,2,0,Great quality item number 9425,9.82
Product 9426,Home/Kitchen,Apple,3,0,Great quality item number 9426,56.8
Product 9427,Beauty/Skincare,Dell,1,0,Great quality item number 9427,6.09
Product 9428,Home/Kitchen,Generic,5,0,Great quality item number 9428,108.82
Product 9429,Sports/Fitness,Unknown,1,1,Great quality item number 9429,31.8
Product 9430,Home/Kitchen,HP,4,1,Great quality item number 9430,8.6
Product 9431,Toys/Games,Puma,2,1,Great quality item number 9431,55.11
Product 9432,Clothing/Tops,Nike,4,1,Great quality item number 9432,67.54
Product 9433,Books/Educational,Zara,3,0,Great quality item number 9433,18.77
Product 9434,Home/Furniture,Sony,2,0,Great quality item number 9434,18.54
Product 9435,Clothing/Tops,Zara,3,1,Great quality item number 9435,61.24
Product 9436,Toys/Games,Unknown,3,0,Great quality item number 9436,24.92
Product 9437,Home/Kitchen,HP,2,0,Great quality item number 9437,26.53
Product 9438,Clothing/Shoes,Samsung,3,0,Great quality item number 9438,71.5
Product 9439,Electronics/Phones,Nike,1,0,Great quality item number 9439,9.15
Product 9440,Books/Fiction,Dell,5,0,Great quality item number 9440,69.86
Product 9441,Electronics/Phones,Samsung,2,0,Great quality item number 9441,83.38
Product 9442,Toys/Games,Sony,4,1,Great quality item number 9442,5.41
Product 9443,Electronics/Phones,Apple,4,1,Great quality item number 9443,39.39
Product 9444,Beauty/Makeup,Nike,5,1,Great quality item number 9444,14.95
Product 9445,Home/Furniture,Nike,4,0,Great quality item number 9445,29.94
Product 9446,Home/Furniture,Generic,5,1,Great quality item number 9446,36.41
Product 9447,Toys/Educational,Sony,1,1,Great quality item number 9447,31.28
Product 9448,Sports/Outdoors,HP,4,0,Great quality item number 9448,39.09
Product 9449,Home/Kitchen,Apple,4,0,Great quality item number 9449,29.49
Product 9450,Books/Educational,Puma,1,1,Great quality item number 9450,45.63
Product 9451,Electronics/Computers,Samsung,4,1,Great quality item number 9451,28.09
Product 9452,Toys/Educational,Generic,4,0,Great quality item number 9452,11.81
Product 9453,Home/Furniture,H&M,1,0,Great quality item number 9453,11.66
Product 9454,Home/Kitchen,Generic,1,1,Great quality item number 9454,36.54
Product 9455,Electronics/Computers,Puma,1,0,Great quality item number 9455,26.31
Product 9456,Home/Furniture,Zara,4,0,Great quality item number 9456,18.31
Product 9457,Sports/Outdoors,Samsung,5,1,Great quality item number 9457,30.14
Product 9458,Electronics/Phones,H&M,5,1,Great quality item number 9458,135.34
Product 9459,Toys/Games,Puma,2,1,Great quality item number 9459,34.86
Product 9460,Electronics/Computers,Generic,2,1,Great quality item number 9460,40.5
Product 9461,Home/Kitchen,Zara,4,1,Great quality item number 9461,38.17
Product 9462,Sports/Fitness,Zara,4,1,Great quality item number 9462,40.64
Product 9463,Books/Educational,Samsung,5,0,Great quality item number 9463,11.52
Product 9464,Toys/Educational,Samsung,3,0,Great quality item number 9464,9.22
Product 9465,Electronics/Computers,HP,2,1,Great quality item number 9465,50.44
Product 9466,Sports/Outdoors,Generic,5,0,Great quality item number 9466,13.25
Product 9467,Clothing/Shoes,Dell,4,0,Great quality item number 9467,5.27
Product 9468,Electronics/Computers,Nike,2,1,Great quality item number 9468,15.65
Product 9469,Home/Kitchen,Sony,2,1,Great quality item number 9469,23.72
Product 9470,Books/Educational,Unknown,2,0,Great quality item number 9470,14.39
Product 9471,Home/Furniture,H&M,4,1,Great quality item number 9471,7.94
Product 9472,Beauty/Skincare,H&M,5,1,Great quality item number 9472,13.67
Product 9473,Home/Furniture,Puma,3,0,Great quality item number 9473,7.52
Product 9474,Beauty/Skincare,Dell,4,0,Great quality item number 9474,28.04
Product 9475,Toys/Educational,Dell,2,1,Great quality item number 9475,39.68
Product 9476,Sports/Fitness,Adidas,1,1,Great quality item number 9476,42.45
Product 9477,Clothing/Tops,Dell,5,1,Great quality item number 9477,51.8
Product 9478,Clothing/Tops,Adidas,4,0,Great quality item number 9478,6.58
Product 9479,Electronics/Computers,H&M,2,1,Great quality item number 9479,45.86
Product 9480,Books/Fiction,Unknown,3,0,Great quality item number 9480,46.12
Product 9481,Toys/Educational,Generic,2,0,Great quality item number 9481,26.26
Product 9482,Home/Kitchen,HP,2,0,Great quality item number 9482,32.55
Product 9483,Toys/Educational,Generic,4,1,Great quality item number 9483,38.87
Product 9484,Clothing/Shoes,Apple,3,1,Great quality item number 9484,25.62
Product 9485,Sports/Outdoors,Adidas,1,0,Great quality item number 9485,147.92
Product 9486,Clothing/Shoes,HP,4,0,Great quality item number 9486,6.5
Product 9487,Beauty/Skincare,Nike,5,1,Great quality item number 9487,8.62
Product 9488,Home/Kitchen,Puma,3,0,Great quality item number 9488,14.66
Product 9489,Home/Kitchen,Generic,1,1,Great quality item number 9489,30.5
Product 9490,Electronics/Computers,Samsung,1,0,Great quality item number 9490,81.93
Product 9491,Home/Furniture,Dell,3,0,Great quality item number 9491,104.3
Product 9492,Toys/Educational,Unknown,5,1,Great quality item number 9492,102.86
Product 9493,Books/Educational,Zara,2,0,Great quality item number 9493,96.71
Product 9494,Sports/Outdoors,Adidas,4,1,Great quality item number 9494,64.39
Product 9495,Clothing/Shoes,Adidas,5,0,Great quality item number 9495,27.86
Product 9496,Toys/Games,Unknown,1,1,Great quality item number 9496,38.58
Product 9497,Books/Educational,Apple,5,1,Great quality item number 9497,5.7
Product 9498,Sports/Outdoors,Sony,2,1,Great quality item number 9498,5.87
Product 9499,Clothing/Shoes,HP,5,1,Great quality item number 9499,66.64
Product 9500,Sports/Fitness,Generic,5,1,Great quality item number 9500,18.71
Product 9501,Beauty/Skincare,Zara,1,0,Great quality item number 9501,19.09
Product 9502,Electronics/Phones,Dell,5,1,Great quality item number 9502,11.38
Product 9503,Sports/Outdoors,Zara,4,1,Great quality item number 9503,14.03
Product 9504,Beauty/Skincare,Samsung,3,1,Great quality item number 9504,42.1
Product 9505,Home/Kitchen,Zara,1,1,Great quality item number 9505,64.5
Product 9506,Beauty/Makeup,Adidas,3,0,Great quality item number 9506,19.16
Product 9507,Books/Fiction,Sony,5,0,Great quality item number 9507,37.7
Product 9508,Home/Kitchen,Generic,2,1,Great quality item number 9508,44.5
Product 9509,Electronics/Computers,Dell,1,1,Great quality item number 9509,26.77
Product 9510,Beauty/Makeup,H&M,5,0,Great quality item number 9510,20.28
Product 9511,Books/Educational,H&M,5,0,Great quality item number 9511,32.67
Product 9512,Home/Kitchen,H&M,2,0,Great quality item number 9512,29.87
Product 9513,Home/Kitchen,Sony,5,0,Great quality item number 9513,16.59
Product 9514,Sports/Outdoors,Samsung,4,1,Great quality item number 9514,17.32
Product 9515,Electronics/Computers,Puma,2,0,Great quality item number 9515,11.66
Product 9516,Electronics/Computers,H&M,1,1,Great quality item number 9516,30.18
Product 9517,Beauty/Makeup,H&M,1,0,Great quality item number 9517,88.28
Product 9518,Toys/Educational,Apple,3,0,Great quality item number 9518,17.49
Product 9519,Home/Kitchen,Puma,4,0,Great quality item number 9519,38.41
Product 9520,Beauty/Makeup,Unknown,4,0,Great quality item number 9520,56.97
Product 9521,Electronics/Phones,Sony,1,1,Great quality item number 9521,105.53
Product 9522,Clothing/Shoes,Sony,5,0,Great quality item number 9522,53.97
Product 9523,Sports/Outdoors,Puma,4,0,Great quality item number 9523,8.02
Product 9524,Toys/Educational,HP,4,1,Great quality item number 9524,7.28
Product 9525,Beauty/Skincare,Dell,5,1,Great quality item number 9525,42.74
Product 9526,Clothing/Tops,HP,2,0,Great quality item number 9526,44.27
Product 9527,Home/Kitchen,HP,5,0,Great quality item number 9527,68.41
Product 9528,Home/Furniture,Generic,3,0,Great quality item number 9528,51.7
Product 9529,Sports/Outdoors,Samsung,3,0,Great quality item number 9529,31.82
Product 9530,Sports/Outdoors,Puma,1,1,Great quality item number 9530,41.21
Product 9531,Sports/Outdoors,Adidas,2,0,Great quality item number 9531,33.48
Product 9532,Electronics/Computers,Adidas,4,0,Great quality item number 9532,74.76
Product 9533,Books/Educational,Apple,1,1,Great quality item number 9533,23.0
Product 9534,Electronics/Computers,Samsung,1,0,Great quality item number 9534,10.99
Product 9535,Books/Educational,HP,4,1,Great quality item number 9535,11.16
Product 9536,Toys/Games,Sony,4,1,Great quality item number 9536,5.62
Product 9537,Beauty/Makeup,Apple,5,1,Great quality item number 9537,56.02
Product 9538,Clothing/Tops,Unknown,3,1,Great quality item number 9538,31.3
Product 9539,Toys/Educational,Puma,4,1,Great quality item number 9539,23.71
Product 9540,Electronics/Computers,Dell,5,1,Great quality item number 9540,45.81
Product 9541,Home/Kitchen,H&M,3,0,Great quality item number 9541,16.4
Product 9542,Toys/Educational,Nike,2,1,Great quality item number 9542,44.19
Product 9543,Books/Educational,Nike,2,0,Great quality item number 9543,63.44
Product 9544,Electronics/Computers,Generic,2,1,Great quality item number 9544,33.74
Product 9545,Books/Fiction,Dell,4,1,Great quality item number 9545,111.42
Product 9546,Electronics/Computers,H&M,3,1,Great quality item number 9546,44.76
Product 9547,Clothing/Tops,Puma,3,1,Great quality item number 9547,22.32
Product 9548,Clothing/Tops,HP,2,0,Great quality item number 9548,34.42
Product 9549,Books/Educational,Adidas,1,0,Great quality item number 9549,8.85
Product 9550,Books/Educational,H&M,3,0,Great quality item number 9550,78.09
Product 9551,Beauty/Makeup,Apple,3,1,Great quality item number 9551,36.55
Product 9552,Clothing/Tops,Samsung,5,1,Great quality item number 9552,20.86
Product 9553,Clothing/Tops,Generic,2,1,Great quality item number 9553,62.63
Product 9554,Toys/Games,Sony,1,0,Great quality item number 9554,6.89
Product 9555,Home/Kitchen,Generic,5,1,Great quality item number 9555,27.77
